id,target,distractor,similarity,model_name,speaker_score,listener_score,description
4481,317323_1184816,317323_1183451,0,sampling_speaker1,-11.7501971913,-0.75638794899,the brown brown brown leather sofa
4482,317323_1184816,317323_1183451,0,sampling_speaker1,-7.92585978887,-0.759588122368,two brown suitcase
4483,317323_1184816,317323_1183451,0,sampling_speaker1,-10.0615588336,-0.757003307343,brown brown leather brown luggage
4484,317323_1184816,317323_1183451,0,sampling_speaker1,-7.76523808427,-0.758545875549,the brown leather luggage
4485,317323_1184816,317323_1183451,0,sampling_speaker1,-15.5015310592,-0.758887410164,a brown leather luggage brown brown leather luggage
4486,317323_1184816,317323_1183451,0,sampling_speaker1,-12.2918595055,-0.758327722549,the brown brown sofa to the right
4487,317323_1184816,317323_1183451,0,sampling_speaker1,-9.39279005294,-0.757281422615,the brown leather brown luggage
4488,317323_1184816,317323_1183451,0,sampling_speaker1,-8.14276599428,-0.758057355881,brown leather brown sofa
4489,317323_1184816,317323_1183451,0,sampling_speaker1,-13.5920547514,-0.758809447289,brown brown leather suitcases suitcase
4490,130714_589110,130714_589705,0,sampling_speaker1,-8.63878827623,-1.01133203506,zebra with its head
4491,130714_589110,130714_589705,0,sampling_speaker1,-4.2836368328,-1.00278556347,the zebra
4492,130714_589110,130714_589705,0,sampling_speaker1,-7.47821096576,-0.984477221966,zebra in front of the zebra
4493,130714_589110,130714_589705,0,sampling_speaker1,-9.65963047902,-0.987129569054,zebra , zebra
4494,130714_589110,130714_589705,0,sampling_speaker1,-4.8406541902,-0.9883877635,zebra zebra
4495,130714_589110,130714_589705,0,sampling_speaker1,-7.1890190293,-0.985353291035,the zebra eating zebra
4496,130714_589110,130714_589705,0,sampling_speaker1,-9.53115240614,-1.01379299164,zebra with it
4497,130714_589110,130714_589705,0,sampling_speaker1,-6.65797336153,-1.00692641735,the zebra in the grass
4498,130714_589110,130714_589705,0,sampling_speaker1,-11.0926791338,-1.02635502815,a zebra with the grazing
4499,130714_589110,130714_589705,0,sampling_speaker1,-6.94102486232,-1.00290322304,zebra eating grass
4500,476145_350874,476145_360350,0,sampling_speaker1,-15.1982309425,-0.592534065247,a boat with the back of a car
4501,476145_350874,476145_360350,0,sampling_speaker1,-21.3660896351,-0.58943605423,a black car with a dark convertible on it
4502,476145_350874,476145_360350,0,sampling_speaker1,-8.20691589896,-0.593669831753,a glass of a car
4503,476145_350874,476145_360350,0,sampling_speaker1,-17.9248389555,-0.598177850246,a black car with a white and view
4504,476145_350874,476145_360350,0,sampling_speaker1,-5.00562236304,-0.601196169853,a car
4505,476145_350874,476145_360350,0,sampling_speaker1,-6.68790371176,-0.603619098663,a red car
4506,476145_350874,476145_360350,0,sampling_speaker1,-11.1844299575,-0.598536193371,a car near a bike
4507,476145_350874,476145_360350,0,sampling_speaker1,-12.3270642144,-0.600077271461,a silver car with a car
4508,476145_350874,476145_360350,0,sampling_speaker1,-21.2910620517,-0.592383027077,the back of a white car to the right of the other car
4509,476145_350874,476145_360350,0,sampling_speaker1,-20.5550555423,-0.602000355721,a car and a building behind a car
4510,363821_233103,363821_228027,0,sampling_speaker1,-8.47698069639,-0.274787425995,a man holding a wii wii
4511,363821_233103,363821_228027,0,sampling_speaker1,-10.2303127006,-0.323299407959,a man in a gray shirt
4512,363821_233103,363821_228027,0,sampling_speaker1,-9.99802512525,-0.276018381119,a man in a wii game
4513,363821_233103,363821_228027,0,sampling_speaker1,-9.37880688511,-0.248667418957,a women wii
4514,363821_233103,363821_228027,0,sampling_speaker1,-9.56725428122,-0.26406621933,the man in the right hand
4515,363821_233103,363821_228027,0,sampling_speaker1,-7.81647693629,-0.344962596893,a man in a blue shirt
4516,363821_233103,363821_228027,0,sampling_speaker1,-7.62564727653,-0.264235258102,the man in the wii
4517,363821_233103,363821_228027,0,sampling_speaker1,-14.888513173,-0.272886753082,a man with a wii her wii
4518,363821_233103,363821_228027,0,sampling_speaker1,-11.6261219522,-0.275972604752,a man in a video wii jeans
4519,363821_233103,363821_228027,0,sampling_speaker1,-8.87747488186,-0.268411159515,a man with a wii
4520,554949_2161078,554949_512328,0,sampling_speaker1,-22.2934876521,-0.572677850723,a man with white shirt and white pants on a plate on a table
4521,554949_2161078,554949_512328,0,sampling_speaker1,-6.08291985739,-0.628220558167,a man in a white shirt
4522,554949_2161078,554949_512328,0,sampling_speaker1,-7.0243448333,-0.640128135681,a man in white shirt
4523,554949_2161078,554949_512328,0,sampling_speaker1,-7.93278742336,-0.586753606796,a girl with a white shirt
4524,554949_2161078,554949_512328,0,sampling_speaker1,-17.6212064106,-0.579324245453,a man with a white shirt on the cutting a table
4525,554949_2161078,554949_512328,0,sampling_speaker1,-11.7731750399,-0.623215436935,a man with a white shirt and white pants
4526,554949_2161078,554949_512328,0,sampling_speaker1,-11.8200178044,-0.638711452484,a man in a white shirt with a white shirt
4527,554949_2161078,554949_512328,0,sampling_speaker1,-6.35465213506,-0.607064008713,a man with a white shirt
4528,554949_2161078,554949_512328,0,sampling_speaker1,-14.131806405,-0.607792854309,a man with a white shirt on a white shirt
4529,554949_2161078,554949_512328,0,sampling_speaker1,-6.68452872949,-0.589305877686,a white shirt
4530,554950_198290,554950_200400,0,sampling_speaker1,-13.4152642905,-1.13331747055,man in a black shirt and white coat
4531,554950_198290,554950_200400,0,sampling_speaker1,-7.68029659933,-1.20034837723,man in a green shirt
4532,554950_198290,554950_200400,0,sampling_speaker1,-9.44862485715,-0.888934612274,a man in a man sitting on his phone
4533,554950_198290,554950_200400,0,sampling_speaker1,-12.0510903445,-0.84864282608,a man wearing a black shirt and white shirt
4534,554950_198290,554950_200400,0,sampling_speaker1,-5.90217267286,-1.25042164326,man in his phone
4535,554950_198290,554950_200400,0,sampling_speaker1,-8.7379646829,-0.857294082642,man man in his shirt
4536,554950_198290,554950_200400,0,sampling_speaker1,-12.8970555696,-0.618546485901,man in a black shirt and a man on his phone
4537,554950_198290,554950_200400,0,sampling_speaker1,-14.7299078933,-1.23234200478,man with his face and glasses on his phone
4538,554950_198290,554950_200400,0,sampling_speaker1,-12.452704177,-0.789618968964,a man with a man on his his his his phone
4539,554950_198290,554950_200400,0,sampling_speaker1,-12.0727617099,-0.890741825104,a man in a black shirt and holding a cell phone
4540,567630_454547,567630_2158620,0,sampling_speaker1,-10.4966396346,-0.384456634521,a little boy in the blue shirt
4541,567630_454547,567630_2158620,0,sampling_speaker1,-9.75048915191,-0.375769615173,a boy with a red shirt
4542,567630_454547,567630_2158620,0,sampling_speaker1,-13.8139837128,-0.422121405602,the child with the little child
4543,567630_454547,567630_2158620,0,sampling_speaker1,-17.7558273638,-0.381314516068,a little girl with a baby sitting on her child
4544,567630_454547,567630_2158620,0,sampling_speaker1,-9.23356020553,-0.37962937355,a little girl in a blue jacket
4545,567630_454547,567630_2158620,0,sampling_speaker1,-8.01710082763,-0.39919757843,a child in a child
4546,567630_454547,567630_2158620,0,sampling_speaker1,-12.6496828028,-0.382233381271,a small child in a pink shirt
4547,567630_454547,567630_2158620,0,sampling_speaker1,-16.0123424504,-0.386637210846,a boy in a grey shirt with a red sweater
4548,567630_454547,567630_2158620,0,sampling_speaker1,-7.90132155966,-0.389420986176,a little boy in a blue shirt
4549,567630_454547,567630_2158620,0,sampling_speaker1,-11.9967264704,-0.402223587036,a child in a blue shirt holding a child
4550,563164_431766,563164_539242,0,sampling_speaker1,-11.2974858455,-1.03071260452,woman in a green dress
4551,563164_431766,563164_539242,0,sampling_speaker1,-20.9466958738,-0.95877546072,woman with black hair and on her
4552,563164_431766,563164_539242,0,sampling_speaker1,-20.1356313978,-1.03147161007,a woman with a black hair and sitting on a bench
4553,563164_431766,563164_539242,0,sampling_speaker1,-9.31207953045,-1.07735705376,a woman sitting on a woman
4554,563164_431766,563164_539242,0,sampling_speaker1,-12.592568814,-0.990477561951,the woman with the black hair
4555,563164_431766,563164_539242,0,sampling_speaker1,-22.5704887049,-1.07401967049,woman with a green shirt on her head on a phone
4556,563164_431766,563164_539242,0,sampling_speaker1,-20.2842001746,-1.0922665596,a woman with a green shirt sitting on her around her phone
4557,563164_431766,563164_539242,0,sampling_speaker1,-24.0255372329,-1.04546093941,a woman with her hair sitting on a green her on her phone
4558,563164_431766,563164_539242,0,sampling_speaker1,-9.0686590844,-0.971172809601,a woman with her hair
4559,563164_431766,563164_539242,0,sampling_speaker1,-20.8908185538,-1.12596130371,a woman sitting in a black shirt wearing a phone
4560,284691_495656,284691_1754769,0,sampling_speaker1,-21.8773380278,-0.576168179512,a young boy with a black and a grey vest
4561,284691_495656,284691_1754769,0,sampling_speaker1,-29.2852938552,-0.541742801666,a black , walking with a man in his back and grey shirt
4562,284691_495656,284691_1754769,0,sampling_speaker1,-20.3359401159,-0.540967464447,a man with a black shirt and a black shoes
4563,284691_495656,284691_1754769,0,sampling_speaker1,-20.200495414,-0.57200717926,a man with a black hair and his train
4564,284691_495656,284691_1754769,0,sampling_speaker1,-14.8148573097,-0.572925567627,a man with a black and black jacket
4565,284691_495656,284691_1754769,0,sampling_speaker1,-36.4074963498,-0.565827608109,a young girl in a black jacket and a red - holding a white train
4566,284691_495656,284691_1754769,0,sampling_speaker1,-20.8824525094,-0.561811208725,the boy who is wearing black and white pants
4567,284691_495656,284691_1754769,0,sampling_speaker1,-13.3071395476,-0.572726011276,a man with a black and glasses
4568,284691_495656,284691_1754769,0,sampling_speaker1,-15.2675120078,-0.573028087616,a man with a black jacket and glasses
4569,284691_495656,284691_1754769,0,sampling_speaker1,-17.6228554879,-0.552310943604,a young man wearing a blue shirt and black shorts
4570,235545_200482,235545_201952,0,sampling_speaker1,-14.8247181884,-0.310167312622,man wearing a white shirt and a black pants
4571,235545_200482,235545_201952,0,sampling_speaker1,-18.9876184339,-0.270568847656,a man wearing a black shirt with a white and black pants
4572,235545_200482,235545_201952,0,sampling_speaker1,-15.2685505393,-0.380961894989,man in the gray shirt and black pants
4573,235545_200482,235545_201952,0,sampling_speaker1,-21.0454213129,-0.314457893372,man in a black and white shirt standing to the left of the man
4574,235545_200482,235545_201952,0,sampling_speaker1,-9.39958552467,-0.36204624176,a man in a dark shirt
4575,235545_200482,235545_201952,0,sampling_speaker1,-13.8153294025,-0.269920349121,a man standing on a man in a suit
4576,235545_200482,235545_201952,0,sampling_speaker1,-12.0269596169,-0.337982177734,man wearing a black shirt and white pants
4577,235545_200482,235545_201952,0,sampling_speaker1,-14.0164300408,-0.735693454742,man in the tan vest
4578,235545_200482,235545_201952,0,sampling_speaker1,-19.5521737438,-0.249131202698,man standing in the left of the man wearing black shirt
4579,235545_200482,235545_201952,0,sampling_speaker1,-12.5312881812,-0.360630512238,man in a black shirt and white pants
4580,555037_180304,555037_177059,0,sampling_speaker1,-10.8689834135,-0.701827168465,the boat on the foreground
4581,555037_180304,555037_177059,0,sampling_speaker1,-27.5144593932,-0.713397800922,a large yellow carrying a ship with a red and yellow ship
4582,555037_180304,555037_177059,0,sampling_speaker1,-17.1448539513,-0.705859422684,a boat with a yellow and yellow waiting on it
4583,555037_180304,555037_177059,0,sampling_speaker1,-15.4786439058,-0.736368298531,a man with a yellow and yellow ship on it
4584,555037_180304,555037_177059,0,sampling_speaker1,-15.4449824182,-0.712331473827,a yellow boat with a yellow and ship
4585,555037_180304,555037_177059,0,sampling_speaker1,-17.8973680468,-0.785839915276,a man in the water with the middle
4586,555037_180304,555037_177059,0,sampling_speaker1,-19.4017841106,-0.712652444839,a boat with a yellow and yellow lettering
4587,555037_180304,555037_177059,0,sampling_speaker1,-16.4878965555,-0.699945807457,the tallest ship with the water
4588,555037_180304,555037_177059,0,sampling_speaker1,-15.6673805268,-0.703852534294,a boat with yellow boat on the side
4589,555037_180304,555037_177059,0,sampling_speaker1,-18.124469151,-0.703304290771,the water with the yellow and yellow on it
4590,347463_470593,347463_469505,0,sampling_speaker1,-17.8464552203,-0.312185525894,a woman in a black shirt , and white bag
4591,347463_470593,347463_469505,0,sampling_speaker1,-12.3252745301,-0.332332134247,a woman wearing black shirt and black hat
4592,347463_470593,347463_469505,0,sampling_speaker1,-15.5539136536,-0.359716415405,a black and a man in a white shirt
4593,347463_470593,347463_469505,0,sampling_speaker1,-7.53141892341,-0.312630414963,a woman wearing a black shirt
4594,347463_470593,347463_469505,0,sampling_speaker1,-9.99937244834,-0.288659691811,a woman with a black jacket
4595,347463_470593,347463_469505,0,sampling_speaker1,-8.53935187757,-0.314672708511,a man wearing a black hat
4596,347463_470593,347463_469505,0,sampling_speaker1,-14.3392469671,-0.342263221741,a woman wearing a black hat with a white shirt
4597,347463_470593,347463_469505,0,sampling_speaker1,-7.90951812401,-0.307214975357,a woman in a black shirt
4598,347463_470593,347463_469505,0,sampling_speaker1,-7.99209234902,-0.298924684525,a woman wearing black hat
4599,347463_470593,347463_469505,0,sampling_speaker1,-11.1779119304,-0.318733453751,a woman wearing a black shirt and white bag
4600,301128_228737,301128_227935,0,sampling_speaker1,-9.26830330343,-0.400627851486,a man wearing a white suit
4601,301128_228737,301128_227935,0,sampling_speaker1,-6.97894401138,-0.286647796631,a man wearing a white shirt
4602,301128_228737,301128_227935,0,sampling_speaker1,-7.38763607224,-0.268079996109,a man wearing a black shirt
4603,301128_228737,301128_227935,0,sampling_speaker1,-11.2994721291,-0.26802444458,a man wearing a black shirt and white tie
4604,301128_228737,301128_227935,0,sampling_speaker1,-16.00216756,-0.281588315964,a woman in a white shirt with a black
4605,301128_228737,301128_227935,0,sampling_speaker1,-8.61445110386,-0.504503011703,a girl wearing a black jacket
4606,301128_228737,301128_227935,0,sampling_speaker1,-11.0095787463,-0.482622623444,the man is wearing glasses
4607,301128_228737,301128_227935,0,sampling_speaker1,-6.95212493025,-0.314106225967,a woman wearing a white shirt
4608,301128_228737,301128_227935,0,sampling_speaker1,-13.3793338197,-0.254496335983,a man wearing a white shirt and a black tie
4609,301128_228737,301128_227935,0,sampling_speaker1,-17.2931543111,-0.258406639099,a man wearing a black shirt and black color tie
4610,104541_1075518,104541_1074065,0,sampling_speaker1,-8.04773128032,-0.730568408966,a pizza with a pizza on it
4611,104541_1075518,104541_1074065,0,sampling_speaker1,-10.3209307394,-0.748690485954,a pizza with a pizza on a plate
